Id,genre,Usage
24878,techno,Public
18025,RnB,Public
36402,trap,Public
30629,psytrance,Public
13726,Emo,Public
2237,Dark Trap,Public
41329,hardstyle,Public
20457,Hiphop,Public
31538,psytrance,Public
11963,Trap Metal,Public
8421,Underground Rap,Public
36662,dnb,Public
7028,Underground Rap,Public
4672,Underground Rap,Public
10894,Trap Metal,Public
2286,Dark Trap,Public
37990,dnb,Public
32277,psytrance,Public
28816,trance,Public
29787,trance,Public
25861,techno,Public
21680,techhouse,Public
4639,Underground Rap,Public
30718,psytrance,Public
14131,Rap,Public
8153,Underground Rap,Public
16077,RnB,Public
9753,Underground Rap,Public
4526,Dark Trap,Public
28607,trance,Public
31558,psytrance,Public
6802,Underground Rap,Public
39633,hardstyle,Public
23961,techhouse,Public
35930,trap,Public
40550,hardstyle,Public
29147,trance,Public
33918,trap,Public
36722,dnb,Public
36552,dnb,Public
10877,Trap Metal,Public
15319,Rap,Public
20188,Hiphop,Public
12136,Trap Metal,Public
8279,Underground Rap,Public
31542,psytrance,Public
4726,Underground Rap,Public
7876,Underground Rap,Public
25953,techno,Public
39547,hardstyle,Public
29205,trance,Public
25109,techno,Public
20626,Hiphop,Public
9207,Underground Rap,Public
20814,Hiphop,Public
38364,dnb,Public
17067,RnB,Public
31866,psytrance,Public
35125,trap,Public
21897,techhouse,Public
36425,dnb,Public
23463,techhouse,Public
15267,Rap,Public
16098,RnB,Public
2548,Dark Trap,Public
18299,Pop,Public
28596,trance,Public
30094,trance,Public
4202,Dark Trap,Public
2239,Dark Trap,Public
16056,RnB,Public
11011,Trap Metal,Public
1412,Dark Trap,Public
16664,RnB,Public
29364,trance,Public
12607,Emo,Public
1644,Dark Trap,Public
2185,Dark Trap,Public
12335,Trap Metal,Public
17909,RnB,Public
17385,RnB,Public
28848,trance,Public
7557,Underground Rap,Public
38065,dnb,Public
39493,hardstyle,Public
19663,Hiphop,Public
1876,Dark Trap,Public
12710,Emo,Public
26101,techno,Public
29354,trance,Public
33705,trap,Public
2891,Dark Trap,Public
14917,Rap,Public
3366,Dark Trap,Public
25585,techno,Public
12933,Emo,Public
3635,Dark Trap,Public
33581,trap,Public
4157,Dark Trap,Public
40543,hardstyle,Public
35309,trap,Public
35018,trap,Public
22348,techhouse,Public
19570,Hiphop,Public
25254,techno,Public
22777,techhouse,Public
8188,Underground Rap,Public
19626,Hiphop,Public
22267,techhouse,Public
26530,techno,Public
27820,trance,Public
37400,dnb,Public
5697,Underground Rap,Public
15297,Rap,Public
33445,trap,Public
29795,trance,Public
3737,Dark Trap,Public
26463,techno,Public
20940,Hiphop,Public
31744,psytrance,Public
40088,hardstyle,Public
10708,Trap Metal,Public
4342,Dark Trap,Public
38743,dnb,Public
3113,Dark Trap,Public
21439,Hiphop,Public
31346,psytrance,Public
4998,Underground Rap,Public
31061,psytrance,Public
13019,Emo,Public
28534,trance,Public
39288,dnb,Public
17614,RnB,Public
564,Dark Trap,Public
22103,techhouse,Public
9349,Underground Rap,Public
38604,dnb,Public
22877,techhouse,Public
15557,Rap,Public
40717,hardstyle,Public
31635,psytrance,Public
6549,Underground Rap,Public
32685,psytrance,Public
18310,Pop,Public
35939,trap,Public
28395,trance,Public
6442,Underground Rap,Public
2525,Dark Trap,Public
8665,Underground Rap,Public
27700,trance,Public
13464,Emo,Public
11904,Trap Metal,Public
40139,hardstyle,Public
29913,trance,Public
32155,psytrance,Public
40858,hardstyle,Public
35756,trap,Public
31671,psytrance,Public
41751,hardstyle,Public
16410,RnB,Public
19113,Hiphop,Public
41207,hardstyle,Public
31453,psytrance,Public
35092,trap,Public
32706,psytrance,Public
17817,RnB,Public
37340,dnb,Public
6431,Underground Rap,Public
28257,trance,Public
5306,Underground Rap,Public
20496,Hiphop,Public
5923,Underground Rap,Public
27557,trance,Public
25374,techno,Public
3068,Dark Trap,Public
28201,trance,Public
31084,psytrance,Public
5421,Underground Rap,Public
25332,techno,Public
27014,techno,Public
17984,RnB,Public
35949,trap,Public
39538,hardstyle,Public
38748,dnb,Public
251,Dark Trap,Public
18684,Hiphop,Public
20509,Hiphop,Public
4819,Underground Rap,Public
35508,trap,Public
25716,techno,Public
13167,Emo,Public
22309,techhouse,Public
12781,Emo,Public
27471,trance,Public
37864,dnb,Public
21997,techhouse,Public
38149,dnb,Public
6527,Underground Rap,Public
681,Dark Trap,Public
28334,trance,Public
26507,techno,Public
24453,techhouse,Public
3852,Dark Trap,Public
8910,Underground Rap,Public
6204,Underground Rap,Public
1470,Dark Trap,Public
5198,Underground Rap,Public
28652,trance,Public
12507,Emo,Public
11558,Trap Metal,Public
21860,techhouse,Public
6936,Underground Rap,Public
7161,Underground Rap,Public
3835,Dark Trap,Public
36912,dnb,Public
29289,trance,Public
19227,Hiphop,Public
34904,trap,Public
25326,techno,Public
32889,psytrance,Public
8054,Underground Rap,Public
13468,Emo,Public
21075,Hiphop,Public
21109,Hiphop,Public
36568,dnb,Public
9925,Underground Rap,Public
12843,Emo,Public
2229,Dark Trap,Public
9103,Underground Rap,Public
39115,dnb,Public
10331,Underground Rap,Public
17636,RnB,Public
13177,Emo,Public
27625,trance,Public
18080,Pop,Public
17977,RnB,Public
5654,Underground Rap,Public
34549,trap,Public
25175,techno,Public
19736,Hiphop,Public
13681,Emo,Public
29025,trance,Public
25997,techno,Public
28595,trance,Public
30197,trance,Public
5936,Underground Rap,Public
11014,Trap Metal,Public
19891,Hiphop,Public
32198,psytrance,Public
27799,trance,Public
15404,Rap,Public
5395,Underground Rap,Public
313,Dark Trap,Public
30574,psytrance,Public
25681,techno,Public
30176,trance,Public
27781,trance,Public
15550,Rap,Public
18253,Pop,Public
11562,Trap Metal,Public
17660,RnB,Public
41750,hardstyle,Public
12613,Emo,Public
4194,Dark Trap,Public
12653,Emo,Public
4497,Dark Trap,Public
8618,Underground Rap,Public
8723,Underground Rap,Public
17436,RnB,Public
39582,hardstyle,Public
38455,dnb,Public
5227,Underground Rap,Public
19723,Hiphop,Public
4400,Dark Trap,Public
3875,Dark Trap,Public
4650,Underground Rap,Public
19060,Hiphop,Public
37883,dnb,Public
3939,Dark Trap,Public
12163,Trap Metal,Public
18834,Hiphop,Public
14927,Rap,Public
14627,Rap,Public
32641,psytrance,Public
3063,Dark Trap,Public
2115,Dark Trap,Public
28381,trance,Public
29056,trance,Public
38938,dnb,Public
33758,trap,Public
20295,Hiphop,Public
248,Dark Trap,Public
21257,Hiphop,Public
29698,trance,Public
22130,techhouse,Public
32985,psytrance,Public
12310,Trap Metal,Public
17512,RnB,Public
10410,Underground Rap,Public
12804,Emo,Public
5231,Underground Rap,Public
30221,trance,Public
31109,psytrance,Public
20267,Hiphop,Public
5040,Underground Rap,Public
9976,Underground Rap,Public
39173,dnb,Public
25347,techno,Public
41783,hardstyle,Public
9433,Underground Rap,Public
32472,psytrance,Public
40709,hardstyle,Public
15519,Rap,Public
32099,psytrance,Public
41900,hardstyle,Public
4550,Dark Trap,Public
35510,trap,Public
4738,Underground Rap,Public
593,Dark Trap,Public
27161,techno,Public
32810,psytrance,Public
7822,Underground Rap,Public
29903,trance,Public
8613,Underground Rap,Public
16366,RnB,Public
12570,Emo,Public
38947,dnb,Public
42114,hardstyle,Public
3946,Dark Trap,Public
30997,psytrance,Public
28778,trance,Public
14473,Rap,Public
19286,Hiphop,Public
11086,Trap Metal,Public
30748,psytrance,Public
38391,dnb,Public
19489,Hiphop,Public
28622,trance,Public
36554,dnb,Public
31758,psytrance,Public
26233,techno,Public
21583,techhouse,Public
18644,Hiphop,Public
29627,trance,Public
18903,Hiphop,Public
16242,RnB,Public
2762,Dark Trap,Public
8326,Underground Rap,Public
8021,Underground Rap,Public
11527,Trap Metal,Public
26455,techno,Public
12708,Emo,Public
8879,Underground Rap,Public
29138,trance,Public
83,Dark Trap,Public
979,Dark Trap,Public
19090,Hiphop,Public
26836,techno,Public
32724,psytrance,Public
33512,trap,Public
12555,Emo,Public
5172,Underground Rap,Public
41824,hardstyle,Public
12505,Emo,Public
2295,Dark Trap,Public
7685,Underground Rap,Public
7624,Underground Rap,Public
4640,Underground Rap,Public
7544,Underground Rap,Public
41808,hardstyle,Public
19834,Hiphop,Public
41865,hardstyle,Public
21779,techhouse,Public
10388,Underground Rap,Public
31614,psytrance,Public
30284,trance,Public
24957,techno,Public
24224,techhouse,Public
5121,Underground Rap,Public
22196,techhouse,Public
17050,RnB,Public
11878,Trap Metal,Public
5078,Underground Rap,Public
25237,techno,Public
41877,hardstyle,Public
16089,RnB,Public
36348,trap,Public
33634,trap,Public
16026,RnB,Public
40040,hardstyle,Public
33010,psytrance,Public
27558,trance,Public
4974,Underground Rap,Public
15711,Rap,Public
34073,trap,Public
38746,dnb,Public
8475,Underground Rap,Public
13610,Emo,Public
36869,dnb,Public
40969,hardstyle,Public
24847,techno,Public
8570,Underground Rap,Public
4420,Dark Trap,Public
19805,Hiphop,Public
18399,Pop,Public
3003,Dark Trap,Public
6432,Underground Rap,Public
39613,hardstyle,Public
11898,Trap Metal,Public
20387,Hiphop,Public
41476,hardstyle,Public
33491,trap,Public
3940,Dark Trap,Public
32768,psytrance,Public
7324,Underground Rap,Public
26087,techno,Public
6231,Underground Rap,Public
5321,Underground Rap,Public
17366,RnB,Public
37759,dnb,Public
14907,Rap,Public
22732,techhouse,Public
33091,psytrance,Public
27148,techno,Public
35321,trap,Public
1684,Dark Trap,Public
32898,psytrance,Public
18495,Pop,Public
7270,Underground Rap,Public
7743,Underground Rap,Public
10423,Underground Rap,Public
330,Dark Trap,Public
11708,Trap Metal,Public
11873,Trap Metal,Public
36533,dnb,Public
21211,Hiphop,Public
13128,Emo,Public
1555,Dark Trap,Public
41461,hardstyle,Public
20628,Hiphop,Public
24748,techno,Public
5815,Underground Rap,Public
6633,Underground Rap,Public
10172,Underground Rap,Public
2692,Dark Trap,Public
26700,techno,Public
13650,Emo,Public
25779,techno,Public
41488,hardstyle,Public
23037,techhouse,Public
38249,dnb,Public
20018,Hiphop,Public
27970,trance,Public
6631,Underground Rap,Public
36638,dnb,Public
3452,Dark Trap,Public
1800,Dark Trap,Public
10474,Trap Metal,Public
35707,trap,Public
18435,Pop,Public
32295,psytrance,Public
19512,Hiphop,Public
32644,psytrance,Public
9384,Underground Rap,Public
15207,Rap,Public
20663,Hiphop,Public
17777,RnB,Public
14492,Rap,Public
41408,hardstyle,Public
4913,Underground Rap,Public
6496,Underground Rap,Public
10111,Underground Rap,Public
9263,Underground Rap,Public
17048,RnB,Public
27276,techno,Public
31704,psytrance,Public
738,Dark Trap,Public
709,Dark Trap,Public
35891,trap,Public
20580,Hiphop,Public
9354,Underground Rap,Public
24987,techno,Public
37375,dnb,Public
5098,Underground Rap,Public
341,Dark Trap,Public
31650,psytrance,Public
39737,hardstyle,Public
21884,techhouse,Public
8445,Underground Rap,Public
13972,Emo,Public
15024,Rap,Public
32707,psytrance,Public
1594,Dark Trap,Public
19104,Hiphop,Public
18605,Hiphop,Public
20244,Hiphop,Public
12272,Trap Metal,Public
35565,trap,Public
25870,techno,Public
11513,Trap Metal,Public
7831,Underground Rap,Public
21469,Hiphop,Public
4351,Dark Trap,Public
11574,Trap Metal,Public
8745,Underground Rap,Public
26688,techno,Public
25768,techno,Public
40905,hardstyle,Public
38784,dnb,Public
13511,Emo,Public
17132,RnB,Public
29979,trance,Public
26108,techno,Public
36709,dnb,Public
40146,hardstyle,Public
38426,dnb,Public
33473,trap,Public
26858,techno,Public
31072,psytrance,Public
24040,techhouse,Public
8494,Underground Rap,Public
37279,dnb,Public
33492,trap,Public
23133,techhouse,Public
40628,hardstyle,Public
22643,techhouse,Public
21081,Hiphop,Public
9738,Underground Rap,Public
14969,Rap,Public
3507,Dark Trap,Public
1549,Dark Trap,Public
23825,techhouse,Public
8394,Underground Rap,Public
33452,trap,Public
16894,RnB,Public
1703,Dark Trap,Public
4068,Dark Trap,Public
23206,techhouse,Public
2245,Dark Trap,Public
35365,trap,Public
32084,psytrance,Public
28089,trance,Public
5223,Underground Rap,Public
13058,Emo,Public
14848,Rap,Public
25786,techno,Public
33819,trap,Public
32185,psytrance,Public
34810,trap,Public
17416,RnB,Public
22987,techhouse,Public
3566,Dark Trap,Public
5174,Underground Rap,Public
40414,hardstyle,Public
29876,trance,Public
38856,dnb,Public
42137,hardstyle,Public
33532,trap,Public
16174,RnB,Public
10671,Trap Metal,Public
27806,trance,Public
3697,Dark Trap,Public
21082,Hiphop,Public
36652,dnb,Public
26851,techno,Public
23848,techhouse,Public
41680,hardstyle,Public
2189,Dark Trap,Public
32679,psytrance,Public
32669,psytrance,Public
22522,techhouse,Public
14928,Rap,Public
25045,techno,Public
37510,dnb,Public
22846,techhouse,Public
8354,Underground Rap,Public
16235,RnB,Public
16036,RnB,Public
10397,Underground Rap,Public
5233,Underground Rap,Public
2916,Dark Trap,Public
7193,Underground Rap,Public
20264,Hiphop,Public
1888,Dark Trap,Public
20790,Hiphop,Public
33681,trap,Public
17823,RnB,Public
9658,Underground Rap,Public
27016,techno,Public
26009,techno,Public
8420,Underground Rap,Public
36921,dnb,Public
648,Dark Trap,Public
33910,trap,Public
32850,psytrance,Public
7880,Underground Rap,Public
19687,Hiphop,Public
27261,techno,Public
5034,Underground Rap,Public
7416,Underground Rap,Public
11198,Trap Metal,Public
12536,Emo,Public
5746,Underground Rap,Public
16290,RnB,Public
5471,Underground Rap,Public
18875,Hiphop,Public
42243,hardstyle,Public
29996,trance,Public
41032,hardstyle,Public
30424,trance,Public
2207,Dark Trap,Public
27619,trance,Public
24640,techno,Public
29760,trance,Public
38716,dnb,Public
26216,techno,Public
38465,dnb,Public
8807,Underground Rap,Public
20544,Hiphop,Public
35905,trap,Public
11499,Trap Metal,Public
6002,Underground Rap,Public
6262,Underground Rap,Public
28206,trance,Public
14384,Rap,Public
39519,hardstyle,Public
18863,Hiphop,Public
6052,Underground Rap,Public
239,Dark Trap,Public
42089,hardstyle,Public
40497,hardstyle,Public
5260,Underground Rap,Public
7565,Underground Rap,Public
32548,psytrance,Public
2342,Dark Trap,Public
3284,Dark Trap,Public
15516,Rap,Public
38733,dnb,Public
11868,Trap Metal,Public
28634,trance,Public
2294,Dark Trap,Public
29985,trance,Public
29453,trance,Public
36594,dnb,Public
18124,Pop,Public
32517,psytrance,Public
2949,Dark Trap,Public
21299,Hiphop,Public
17647,RnB,Public
3693,Dark Trap,Public
33124,psytrance,Public
43,Dark Trap,Public
38793,dnb,Public
15286,Rap,Public
2672,Dark Trap,Public
27538,trance,Public
34161,trap,Public
40485,hardstyle,Public
20915,Hiphop,Public
40842,hardstyle,Public
20667,Hiphop,Public
312,Dark Trap,Public
39129,dnb,Public
34240,trap,Public
10463,Trap Metal,Public
32190,psytrance,Public
33857,trap,Public
19998,Hiphop,Public
8223,Underground Rap,Public
5325,Underground Rap,Public
31596,psytrance,Public
9448,Underground Rap,Public
6887,Underground Rap,Public
12389,Trap Metal,Public
30034,trance,Public
38362,dnb,Public
39973,hardstyle,Public
6062,Underground Rap,Public
5694,Underground Rap,Public
36705,dnb,Public
14421,Rap,Public
24008,techhouse,Public
2571,Dark Trap,Public
8393,Underground Rap,Public
28142,trance,Public
2117,Dark Trap,Public
9801,Underground Rap,Public
31942,psytrance,Public
37316,dnb,Public
4968,Underground Rap,Public
831,Dark Trap,Public
1850,Dark Trap,Public
6493,Underground Rap,Public
23050,techhouse,Public
19849,Hiphop,Public
116,Dark Trap,Public
39221,dnb,Public
1456,Dark Trap,Public
7870,Underground Rap,Public
399,Dark Trap,Public
38387,dnb,Public
6529,Underground Rap,Public
22902,techhouse,Public
18110,Pop,Public
27637,trance,Public
40209,hardstyle,Public
13625,Emo,Public
9291,Underground Rap,Public
32589,psytrance,Public
27768,trance,Public
7678,Underground Rap,Public
23085,techhouse,Public
5219,Underground Rap,Public
7133,Underground Rap,Public
21484,Hiphop,Public
36100,trap,Public
22251,techhouse,Public
13542,Emo,Public
41062,hardstyle,Public
22843,techhouse,Public
27280,techno,Public
6354,Underground Rap,Public
40887,hardstyle,Public
41407,hardstyle,Public
17915,RnB,Public
25886,techno,Public
5732,Underground Rap,Public
3988,Dark Trap,Public
36109,trap,Public
2828,Dark Trap,Public
15743,Rap,Public
196,Dark Trap,Public
5466,Underground Rap,Public
27656,trance,Public
18159,Pop,Public
41977,hardstyle,Public
7686,Underground Rap,Public
37550,dnb,Public
2725,Dark Trap,Public
3563,Dark Trap,Public
39471,hardstyle,Public
29507,trance,Public
30517,psytrance,Public
18920,Hiphop,Public
24536,techno,Public
9564,Underground Rap,Public
22808,techhouse,Public
28524,trance,Public
15593,Rap,Public
33334,psytrance,Public
39253,dnb,Public
36163,trap,Public
31777,psytrance,Public
37295,dnb,Public
23775,techhouse,Public
3530,Dark Trap,Public
19634,Hiphop,Public
11149,Trap Metal,Public
38291,dnb,Public
19970,Hiphop,Public
29824,trance,Public
13577,Emo,Public
23633,techhouse,Public
8321,Underground Rap,Public
22944,techhouse,Public
827,Dark Trap,Public
27078,techno,Public
2448,Dark Trap,Public
7339,Underground Rap,Public
14832,Rap,Public
14938,Rap,Public
32796,psytrance,Public
41129,hardstyle,Public
40314,hardstyle,Public
26644,techno,Public
14857,Rap,Public
4253,Dark Trap,Public
10476,Trap Metal,Public
9183,Underground Rap,Public
18780,Hiphop,Public
22109,techhouse,Public
8403,Underground Rap,Public
9701,Underground Rap,Public
22812,techhouse,Public
36511,dnb,Public
2740,Dark Trap,Public
8869,Underground Rap,Public
29066,trance,Public
29916,trance,Public
3378,Dark Trap,Public
33956,trap,Public
40469,hardstyle,Public
5908,Underground Rap,Public
23773,techhouse,Public
12064,Trap Metal,Public
33162,psytrance,Public
36541,dnb,Public
30144,trance,Public
12350,Trap Metal,Public
36201,trap,Public
40116,hardstyle,Public
40286,hardstyle,Public
15220,Rap,Public
21766,techhouse,Public
33246,psytrance,Public
40535,hardstyle,Public
41064,hardstyle,Public
26166,techno,Public
27506,trance,Public
21073,Hiphop,Public
3309,Dark Trap,Public
41770,hardstyle,Public
25487,techno,Public
23167,techhouse,Public
34875,trap,Public
31272,psytrance,Public
7402,Underground Rap,Public
38083,dnb,Public
3245,Dark Trap,Public
27015,techno,Public
6915,Underground Rap,Public
16723,RnB,Public
11404,Trap Metal,Public
6948,Underground Rap,Public
2213,Dark Trap,Public
22894,techhouse,Public
38358,dnb,Public
959,Dark Trap,Public
618,Dark Trap,Public
16872,RnB,Public
4308,Dark Trap,Public
41005,hardstyle,Public
5504,Underground Rap,Public
22019,techhouse,Public
16227,RnB,Public
13631,Emo,Public
25083,techno,Public
27277,techno,Public
21882,techhouse,Public
18484,Pop,Public
13693,Emo,Public
31050,psytrance,Public
